date,review,rating,isEdited,userName,title,developerResponse
2020-11-10 23:57:32,"I love this game and the graphics. I don’t mind some of the bugs and they seem to be ironing those out more and more. 

I even so far don’t mind how much of a grind leveling is because it’s sort of fun, but I think like other reviews the pay to win aspect will come out the longer it’s played. I also would rather monetization focus on customizing, skins, clothes, avatar hair options and how you look, and open up a little more of the nice weapons and characters drops from wishing. 

My largest issue isn’t one everyone would share, and I think I might even get made fun of for how I feel about it, but I wish in the story I wouldn’t be forced to “worship” the statues in order to progress. Maybe it’s just the wording. I don’t mind leaving orbs but I don’t like being forced to participate in a game religion even if the game is focused on it. I didn’t have an issue with the story at all until I realized leveling the statues requires “worshipping” them and that’s not ok with me. 

I might stop playing entirely because of that but will see if I can still progress if I choose not to do that part. 

Suggestion: change the words from “worship” to “leave an offering” 

I think that would help a little to be honest, and might help other people like me be more interested in the game.",3,False,isa_11_,"Good Game, Some Issues",
2023-03-01 04:19:00,"The game is so beautiful. The graphics are amazing and the music is insanely good for a game. There are a lot of quests and places to explore when you start the game, but once you get to a higher rank, there isn’t a lot to do. I am adventure rank 58 right now and have had 100% exploration since adventure rank 57. I also have no more quests to do and wait tediously for new regions and characters to be released. I often get bored and stop playing for a while because there is nothing to do, but I always come back when a new region/character is released. I also want to mention that the game takes up about 29GB of my 60GB storage, so there isn’t a lot of other stuff I can do on my phone.",4,False,bdjsjsbakka,Would have rated 5 but there are a few things to note,
2023-06-13 15:23:44,"Genshin Impact definitely nails soundtrack and visual design. It is the most beautiful game I’ve played and it honestly surpasses the visuals of Honkai Starrail (their newer game). HOWEVER, genshin can definitely get boring and repetitive after a while if you play for too long. It’s meant to be a quick game that you can pull out on your phone while you’re bored. Not a full on high investment sort of game. I think people really need to understand this and just quit complaining about endgame when you can just play another game. Hoyoverse  isn’t  going to do it sadly since they never intended for this game to be played extensively. If they wanted they could easily fix all issues with this game and I really wish they would, but I guess hoyoverse doesn’t care that much about genshin to do so. ( game design-wise not art/ lore)",3,False,ItsMeYagurk,honest review,
2023-06-07 15:35:03,"I LOVE THIS GAME I’ve been playing since 2020 or something I’ve made atleast 3 accounts over the past few years and I love the characters the quality the graphics literally everything is good but I feel like maybe you should let lower adventure rank like 10,13 exc. I’m adventure rank 35 and my friend named raven she joined recently she was able to play for a while but 1 day later it said “insufficient storage” we were confused because she barely had pictures or apps but it happened to me once but somehow it worked eventually also I just wanna say this game is great that’s why I’m giving 5 stars I just wish lower ar players could join other people worlds..but great game💗",5,False,Kedall mccoy,Best game I’ve played yet,
2022-03-29 23:41:13,"It’s okay, and the story was getting really good, but once you’re high ar it gets boring and there’s nothing to do, it’s really hard to obtain primogems f2p, and there’s too much fan service and the story is going down hill. It’s not about the traveler finding their brother anymore, I think the last actually good quest was “We Will Be Reuinited.”  Now, inazuma is cool and all, but the raiden shogun had so much potential but they decided to make her an “uwu kawaii waifu” (ew) to get more pulls. I don’t really care about new events or new characters or new map expansions, (which is only happening in inazuma right now,) I just want more archon quests that actually follow the storyline how it’s supposed to be, and that actually make sense. This game has so much potential but fan service ruins it, not gonna lie.",4,False,FunnehKats,Meh,
2022-10-06 01:36:10,"I have started playing genshin last year in July and I absolutely love it. The characters, backgrounds of the characters are all amazing! Hoyoverse holds a special place in my heart (not because I spent a lot of money on the game) because it’s probably the best 11.1 gigabytes I have ever spent on my phone😅.
I cannot wait for sacramoche and nilou to be released in the later versions of genshin impact. The almost 2 years I have been playing genshin has been the best years I will ever spend on my phone all day and all year :D. 
Other than the off topic things it’s a really great game and hardly ever lags! For people who like a bit of rpg, combat, and fantasy games this is literally the perfect game ever😁😁",5,False,foxy_tail678,Stick with you till the end<3,
2022-09-07 04:31:26,"I started Genshin April of 2022, and i'm still playing. I went on vacation for a while and deleted it because i never played but I got it back in June. I have seen some people that have completed what's available, luckily I'm not that far yet. I came back just in time for the Sumeru region and i wasn't even done in Liyue so I still had a lot to do. Since then I've finished Inazuma and am now moving to Sumeru. My only complaint is sometimes my AR was to low to progress the story so I did a lot of grinding wich got boring. But i got past it and it's all good again. There are daily commissions to help leveling and tons of world quest that bridge the AR gap I try to save them for when Im stuck or bored.",5,False,Ausbildungsgang,Best game I've played as of now,
2022-09-01 20:45:37,"I felt compelled to write a review after my experience with the “Cake for Traveler” birthday cake award. I missed the login on that day (not unheard of for someone to be busy with family on their birthday) and now I don’t get an exclusive cake for that whole year. Contacted customer support and they proceeded to basically belittle me with emojis in their response and basically “let this be a lesson to login everyday traveler….” Blah blah….

I understand I’m not going to get the cake but to make me feel even worse with their response didn’t help. I’ve been supporting this game for 2 years now, despite their horrible 1st anniversary reward.

Basically this game has beautiful music, beautiful story, but it’s bittersweet because it’s ran by an extremely greedy, predatory company that doesn’t care about it’s players. I’ve played many gacha games and if it wasn’t for this game’s story, I would have done myself a favor and left it a long time ago.",1,False,smoothmc1,Horrible customer support,
2022-06-30 12:39:05,"I have tried many times to use this game as an escape for reality and a fun fantasy adventure, but the lack of representation in the models truly astounds me. Dark skin is not represented nearly enough in any of the characters or regions. I am under the impression that the pyro nation to be introduced later in the game is supposed to represent indigenous Americans (my people) and from the comic involving Vennessa we have seen that they are… almost all pale and redheaded? The Sumeru region that is coming to the game soon, supposedly taking influence from South Asian and North African cultures, has been represented by NPC characters who share the same extremely pale skintone as 99% of the rest of the characters. I fear that this problem I have with the game will only get worse as more updates are released. I and many others who feel misrepresented by this game will not continue to play it if this keeps up in the future.",1,False,kalluzeb,Lack of representation makes it impossible for me to get into,
2022-02-07 02:43:50,"Game is great in all but soon after i got hacked and i've been contacting costumer service for almost 5 months now and i still cant get my acc back due to there not being enough proof its mine im trying everything i can but everytime i sumbit one it takes over a month i tried the quickest way and they still do not work please hire people for costumer service so people can get help and get there accs back ive spent 300 dollars on this game and would appreciate if you could please help me get it back i cannot go another week without it.. I cant handle seeing my own account being active everyday ive tried for days, weeks and months and still havent gotten it back so please fix this..",5,False,chshsizbalanxhaoajdhsuvzch Asa,Well,
2021-04-07 14:14:10,"Hello to the devs, im enjoying the game quite a lot. You made a really neat world and im happy that im able to be in it as lumine :D
However, i would like to acknowledge this issue:
im in the middle of a world quest and I. JUST. CANT. CLEAR IT.
that in itself would be fine, but unfortunately i cant enter co op mode and farm materials for my talents now. This is so annoying im considering quitting the game. I googled the problem and many other people were experiencing frustration as well. In my opinion, this could even force players to avoid world quests. If you fixed the system so that players could enter co op mode in domains even in the middle of a world quest, that would be amazing and remove a huge stressor from the game. Thank you.",5,False,here0,Please help mihoyo please i need it,
2021-12-14 22:40:10,"I very much love the idea of this game, however I feel like there are so many pointless events and updates instead of continuing the actual story. The game takes up so much storage that somewhere in between the release of Sumeru and Fontaine, Genshin Impact is going to lose a very large amount of players due to the amount of storage this game is because of random events that have nothing to do with the main story. Another problem, and this one is just my personal opinion, is that Ei’s story quest was really bad. She should’ve went around trying to right her wrongs and apologize to her people rather than taking pictures and buying food with the Traveler. The graphics and main idea of the game are quite amazing though, but with the way this game is being made, it will probably lose like half of it’s players by the time it’s complete.",2,False,ItWontLetMePutMyRealName,Good game but there are some issues,
2021-10-21 02:54:11,"The game is literally 12 and up on the App Store. I started playing this game when I was 13, and I was heavily addicted. At first, I thought this game was cute and really well made for a mobile app. But quickly, I fell down a slippery slope of spending mostly all my allowance on this game. I would spend at least 50 bucks on each banner. It wasn’t healthy, and before long it ruined my mental health. I couldn’t take breaks from the game, because if I did I would miss out on a bunch of content. Again, I was only 13 this was quite literally an addiction. This game should at least be 18 plus, at the end of the day it’s a form of gambling. I would get sort of a rush from wishing, then when I actually got the character I wanted, I would feel empty. Then I would do it again for almost every banner. Miyoho should be more upfront about this instead of letting minors basically gain gambling addictions.",1,False,sampurple12345,This game literally causes gambling addictions for minors,
2021-09-29 14:41:35,"Genshin impact is great game but the way it’s handled can be really bad, mihoyo already had two big scandals in less than 2 months, first not letting the character that have sold the most work with a really great support that its already in game and even giving fake advertising of a character to then just change it based on a “translation error” and second after 1 year making billions the anniversary rewards and just nonexistent just 10 wishes when it takes 75-90 wishes to get a 5* and running some art/cosplaying event for $5 dollars price, i don't think a cosplay is worth just $5. Mostly every gacha have really good rewards for anniversary, Genshin is not one of those. The game is really good until you get to the point you run out of content and i would advise to not spend a single dollar on it just be a F2P and you will have more fun and you wont feel as robbed.",2,False,deerreedz,Great game but….,
2021-09-28 18:19:08,"The game is beautiful; combat, reactions, quest, they’re all intricate and fun BUT, mihoyo. Has been neglecting its game and it’s communities voice. MILLIONS of people are fed up with their FIRST anniversary. The lack of buffs to seriously highly underused characters, the resin system being unbearable making it difficult to even play the game for extensive periods(this is heavily in-forced and inflated once you hit AR30-35 where it starts to pick up and become insane exp and the amount of you get from domains and how much resin they consume making it rapidly difficult). For example some who is AR55, it’ll take them several MONTHS of daily grinding and using all your resin and fragile resin to progress to the next level. This is literally how ABYSMAL things are. Mihoyo you guys need to make changes asap or you’re going to lose hundreds of millions. And if your new.. I wouldn’t advise getting to invested into this game until they start doing some much needed changes",1,False,dataje,Mihoyo needs to change..,
2021-09-28 16:30:22,"The game has so much potential but it’s just a gacha game they don’t care about anything but you paying them. The resin system holds you back from playing and makes co-op play practically useless. The rate on characters is super low so even if they give away 50 wishes good luck getting anything useful. Honestly I would love the game if it was an actual game and not a cash grab. You’ll log in do your dailies maybe use your resin if you still even care at this point and then log off. Tbh I wouldn’t spend any money on this game because it’s basically just gambling with a very low chance of winning and the “endgame” is highly dependent on you having good option of characters and a lot of resin spent which you only get so much per day after that you have to pay to play more basically, once resin is gone the game is just running around attacking random enemies.",2,False,bangybang,So much potential,
2021-01-30 04:43:27,"everything about genshin impact is just a solid 10/10. but, when it comes to quests, it can make you almost uninstall the game.
what quest am i talking about?
the trails of tianqiu valley quest. the fact that you're stuck in singleplayer until you defeat it has made SO MANY players (including me) furious. most people were about to just restart their game, trade accs, etc. it's almost impossible. many people just want it removed or atleast let you have access to co-op mode (like with the lost book quest or the guili plains quest). the main problem is the tower to the left. it's easy when you're 5 levels higher than the opponents, but on world level 5,,,, it's almost impossible.",5,False,StarlitWolf,"love it, but there's just one quest,,,,,,,,",
2021-01-16 11:06:38,I really love this game I stayed up until 4:00 am playing it. The characters are really fun to interact with and they have a lot of personality. The world is very big and there’s always a new thing around every corner.  But I have one problem and please developers see this this. My one very important problem is that you can’t interact with the animals other then killing them and the wild animals are fine but the dogs and cats in cities. The fact that can’t pet them or play with them is painful. Like there just sitting there being all cute and stuff and I you can do is watch how cute their being. PLEASE make it so we can pet them. Other then that the game is awesome and I love very minute of it.,5,False,kistunenaru,This is a really amazing game to play but I have one complaint.,
2021-01-03 05:04:55,"I'm not going to lie, I'm always skeptical of free games like this because there tends to be the 'pay to win' kind of feel with them. However, I'm AR 30 and I haven't had to make a single purchase to get everything. I've been able to earn everything through the resources given. 

However, even though the graphics, game style, and story are amazing, the bugs are getting worse. I understand the game is only in 1.2 right now, but the bugs started increasing after the event update for Albedo. When I first downloaded it, I never had any issues, but now it seems to be crashing every 10-15 minutes and it's annoying having to reload. If these bugs can be fixed, that would be great!",5,False,Vale Woods,"Amazing, but a couple issues",
2020-10-05 22:42:01,"This game is overall amazing. The quality is incredible, the shading, the art, the voice acting, the storyline, everything is amazing! And while this game is really great, anytime there’s a cut scene where you see something happening—like the very beginning for example, the noises and visuals get all fuzzy, but nothing else does this. It is a new game so I understand there will be some minor issues, but whenever the devs. Can fix this, I think the game will be so much more pleasant. Another thing, this is just a suggestion, but when you’re actually playing as the character, maybe add the sky and water. It’s just black and that’s slightly irritating, but it can be played without. Anyways, great game overall!",5,False,meowdy the mindcrafter,Great! But just one slight issue and a suggestion,
2020-10-02 21:12:49,"Hello, I’m playing on my iPad and downloaded the full version and when I loaded this game I see that the water is black and whenever I see an enemy or I get wet or damaged I just see white for a few seconds, I am also surrounded by a black cover circling around me, when I progresses farther in the game it was still the problem, them I encounter the dragon in the city and I couldn’t even see it I was in the dark. After I somehow managed to delete the dragon, I was in darkness I couldn’t see anything in front of me so the game was unplayable. I tried restarting my device, deleting the app the then downloading it again and login in again but I still in the dark. I even went as far to deleting the account and making a new one but I was still surrounded. Just to remind you I downloaded the full version of the game.",3,False,gfghfhgdhdfgh,Black surroundings,
2023-03-18 17:48:20,So basically I only have 5 gigabytes to use and I only have 2 apps. I saw this and thought it looked like a great game! And it is really fun. But later when I joined back it said I needed to upgrade to “full version” so I tapped it and ever since it keeps saying to delete a lot of storage. I have deleted half of my photos and messages but nothing changes. I am really upset because I want to keep playing but I can’t. Please fix this PLEASEEEEEE( I’ll rate you 4 stars until you fix this then get a 5!) pls fix this. I really want to play this game! It is so fun.. 😩😩 the only reason I rated this 4 is because I can’t even PLAY the game!! Ughh ☹️I wish I could upgrade my storage but I don’t have enough money for that.. my job barley pays me. Please 🙏,4,False,mangorobloxplayer,This game takes up a lot,
2024-02-18 04:49:30,This game is amazing and Hoyoverse tries their hardest to make fans happy. The recent drama around 3 intertwine fates is not something 3 million people should leave for and I’m so sorry you guys have to deal with these kinds of people. 3 intertwined fates is better than nothing and you aren’t forced to use the gacha system so why would you bother getting mad? Honestly people need to respect devs a lot more and you deserve more respect. People are very sensitive about the smallest things and no matter what I’ll support you guys because this game is awesome! (It would be nice for getting characters to be a lot easier but that’s fine bc it makes the game more challenging),5,False,THE NOT SO FAN,Fans are ungrateful and I’m so sorry for you hoyoverse,
2024-02-01 03:48:14,"I’ve been playing Genshin since November 2020, and while I love this game, it’s not a sustainable one. There is a point where the game is simply not worth playing because there is so little endgame content. Compared to Honkai Star Rail, Genshin looks like a lackluster cash grab. 

I’ve spent my fair share of money on characters, and while I don’t regret it, I expect my voice (and others in the community) to be listened to and respected by the company, which it does not do. As a consumer, this is a slap in the face. I will no longer give my money to Genshin because not only is there basically no content for veteran players, the continuously disappointing updates makes it hard to keep playing. It’s obvious that there’s a lack of effort on the devs side to keep up with player demands, and both my time and money are better spent elsewhere. Do yourself a favor: don’t spend money on this game, and if you’re a new player, quit.",1,False,qnyeh,HORRIBLE endgame,
2023-07-18 13:03:18,"Genshin Impact is the best mobile game I have ever played. And I’ve played a lot. This game has amazing graphics and really smooth gameplay. The story line is fantastic. It’s just genuinely an amazing anime game! I was stuck at some parts, which is good for me, it was a little challenge, but not “getting over it” hard. And the last thing. I love Zelda. Botw and totk are my favorite games in the world. And I just really wanted a mobile Zelda 😂 and when I found this game, it reminded me so much of Zelda! If your a big fan of Zelda you NEED to get this game! Thank you for reading this. I hope you have just as fun of an adventure as I did! :) and also…it did take up 25G of storage but in my opinion it was worth it!",5,False,jasper7102021,PLEASE READ BEFORE GETTING!!!!,
2023-07-16 15:42:35,"I have been playing this game for a while and I think it’s great. I like the artwork, the story, the open world aspect. I know this game was heavily influenced by Breath of the Wild, I would love to have horses (or whatever would work in this universe) and abilities for the main character, instead of having to switch to another one in the group. It just seems a little off when you have Amber and you do a main quest and it says they’ve have to get her out here. I’m like, she’s right here. So I think it would be better if you just focus on the main character you play with Paimon, but be able to get those abilities and bows for the main one. I’m still enjoying the game as it is, though.",5,False,Fhirnaomh,Awesome,
2023-03-02 05:55:04,"This game is the best and overall mid however, it just makes me mad sometimes I hate how we have to update everytime… But I also know that new characters and new stories are up-coming every single time! I am so excited!!! But I am also mad as I looked and saw that if you get to AR 60 you get nothing but one wish from the standard banner not even a 10 pull wish. You basically get nothing when you put your mind to the game it’s just so stupid… You get into the game and when you reach AR 60 it just falls apart it’s genuinely crazy. This game is a rip off when you reach AR 60 but also it’s kind of fun pulling for characters and getting your favorite characters, I’m not trying to say that it’s awful but it’s mid-between the rate of 5-3 rating.",4,False,zepetooshskshssjsis,AR 60,
2023-02-16 12:41:31,"I love this game, it keeps me so entertained but there are little things about it that annoys me sometimes, like I just downloaded the game so I think along with my character I only have Amber, Kaeya, and Lisa, and I only got to level 8 so it made me fight a level 20 monster and all of my characters died in the fight, so I revived them and when they revived I was put at the temple of the lion. And my characters had very low health so I tried to feed them but it wouldn’t let me. It said that I could only feed fallen characters when they had less than half health. And when I read the temple details it tried to make me fight LEVEL 20 HILICHURILS 
I don’t know what you can do about this but the game is just a bit too hard….",4,False,Hewo tiger,Amazing game but it gets on my nerves sometimes,
2021-08-13 07:38:01,"Okay so where do I start. This is by far one of the most beautiful games I’ve ever seen on mobile. The graphics are gorgeous and the scenery and vast expanse of world exploration is amazing. The freedom to move and explore is unmatched compared to most available games on mobile. You can even play it on console and pc, the cross-play feature is amazing and allows me to play with all of my friends again. Now my favorite part I have to say though is the gorgeous story outline I’ve seen thus far and I’m only a rank 21 as I write this. 

But I have to say. The reason that brings me here to begin with. The reason I didn’t rate the game five stars. As ai traveled through the beautiful city of Mondstadt, I saw this gorgeous black and white Labrador like dog. It was jumping around and playing and dancing, and I couldn’t help but stop and watch as it walked up to my character and sat down staring up at me. 

Only. For. Me. NOT TO BE ABLE TO PET IT!!!! This is bull and I demand to be able to pet the bestest boi!!!! 

To summarize... I would like to be able to pet the dog. Please add this. 

P.S 

I really love the game! And I appreciate everything y’all do. Thank you for your time.",4,False,JoshuaStanley28,I’d had have rated it a five but...,
2023-01-17 18:04:06,"Please note that this is a review specifically for the iOS version of Genshin Impact. I usually play on PC via Epic Games and absolutely love it (I’d rate 4.5ish). I decided to clear out the 3.5ish gigs on my iPhone to download Genshin here so I could play when I can’t use my PC. However, what they fail to mention anywhere that I can see is that the iOS version is a demo. After downloading and playing through the very limited amount of content, you must additionally download over 15GB of additional content to continue playing. This prevents me from using the app, as I am at AR45 and have long since played through all of the demo content available, and I cannot afford to sacrifice 1/4 of my phone’s storage to a game I already play on another platform. As a side note, while in the LOADING SCREEN, my phone heated up quite a bit, which is extremely unusual for it.",2,False,gabe1cragger,iOS Specific Review,"{'id': 34570312, 'body': 'Hello Traveler, thank you for supporting Genshin Impact! The Open-World game may require more storage than expected, please be sure to have enough space when installing. Also, if your device does not meet the recommended system specifications, you might experience poor performance and temperature issues with your phone. If you encounter any issues during the installation process, please submit feedback to our CS team via email.', 'modified': '2023-01-30T16:49:51Z'}"
2023-01-13 02:52:58,i played on my account every single day for years i used every resin i could find on my account i bought welkin moons every month i loved this game but randomly i got signed out and i can’t log in i tried every possible way to get in even redownloading the game with took hours with my slow internet i just spent 100$ on genesis crystals then the next day i can’t log in i reached out to hoyoverse then they just randomly stop sending messages back i have no idea what happened to my account but i see my account is being played i haven’t been on my account for a week and it says last played is a day somebody took my account and hoyoverse doesn’t wanna do anything i give up i regret playing this game i loved it and now i see the true colors of it i don’t recommend this game it was definitely fun 5 stars on that but how can someone play a game for years just for it to be gone in a single day and have no one help him i even offered to show my last 4 digits of my credit card for my purchases and i have videos of me playing on it what more could you want i hate this game forever i don’t even know why i can’t log in but whatever the reason is it is not at all fair to just not let me log in after spending money i saved up 1/10 don’t spent money on this game if you wanna play.,1,False,daved 52863,scammed of 100$ and years of work,"{'id': 34291741, 'body': 'We sincerely apologize for your unsatisfactory experience, Traveler. Please contact our Customer Service team via email for specific help with this issue. ', 'modified': '2023-01-15T13:46:19Z'}"
2022-08-28 11:12:24,"Look - I love this game, I’ve been playing for over a year now maybe even two. But I cannot overlook the fact that the company is incredibly racist and colourist, and it shows in genshin. They refuse to add any representation for dark-skinned people. Their “dark” characters are literally just the skin tone of a tan white person. Their German, Chinese, and Japanese characters are mostly all PAPER white. Like not even a regular white but ghostly. Like I don’t even think these skin tones exist in real life, I guess with the exception of sickly victorian children. They put so much effort into representing German, Chinese, and Japanese culture, but when it came to Sumeru, a nation based off South Asia and the Middle East, absolutely zero effort to accurately represent their culture. They have no respect for people of different races, and are extremely colourist. The only actually dark characters in the game are the ENEMIES and a few npc’s. This is unacceptable and disgusting. Do better hoyoverse.",1,False,Shuahdbfjamaldnnsbsbj,Racist Company,
2022-03-30 00:20:29,Genshin impact it’s a cool game you look at it and you think it’s beautiful you can see the scenery and you can see the difference of the lands the characters and their powers are amazing enough plotline better than I expected butter a few bags but those things do not go into the control of the game like the one by climber for why you can climb down and climb on the floor but the only people that use that I can’t be used for bad really just a funny joke but there’s not many bugs just a slow way points when you’re on mobile but on computer and Other devices it’s amazing I recommend this game to anyone that’s trying to find a good RPG game and trying to find a fantasy with a good plotline,5,False,gojo satore,Good game,
2022-01-15 23:24:07,"Genshin is the best game I have ever played you have so many options it even tops roblox it’s funn the only problem is that it’s realy boring when you just farm for primos and it gets harder every adventure rank and building characters is to hard for me my sisters can easily become strong but I started the game way before them and there way stronger then me artifacts confuse me and I don’t know why my xiao only does 14k damage or 6k damage when everyone else’s do 22k to 30k damage I’m so sad I feel weak and I’m adventure rank 48 and I on
Y have 2 5 star characters it’s very hard to get 5 stars for em but my sisters have 12 or 13 a and there adventure rank 56 I want to give up now but I want ganyu or yae miko that’s it for now 😭",5,False,tommy d live,BESt GAME,
2022-01-06 02:19:20,So today I was trying to go into genshin because of the update and it wasn’t working correctly basically instead of being full screen the actual screen was like a small box in the middle and so I decided to try and close out of it and reopen it that didn’t work so I restarted my laptop that didn’t work so I was going to redownload it and when I uninstalled it and went to redownload it it said 502 error and I've tried many times today to redownload genshin and it is still not working. So I just wanted to let you know that there might be a problem with the site or something maybe.,5,False,ava(●ﾟωﾟ●),I’ve been having some problems with downloading genshin on my laptop,
2021-10-08 10:03:35,"Genshin Impact has been an amazing game since release with stunning graphics on a cross platform game for mobile, PC, and later on Playstation. Music is amazing. I have been waiting for a game just like this to appear on mobile. I have spent a good amount of money and time on this game. I have started nearly a year ago.

I will give my opinion and thoughts on the situation in regards to the one year anniversary. Yes, people should have high expectations for rewards but don’t be going overboard with the complaining when it does not meet your expectations. I expected more but was not surprised and I am content with what we got plus the extras. 

Looking at other gacha games especially Honkai Impact, their one year anniversary rewards were underwhelming too. Each year did improve or get better so we can expect next year rewards to improve as well as going forward. 

Again Mihoyo keep up the good work in developing the game forward. Looking forward to the adventure in the other regions yet to be released. I hope to continue to be playing this game years down the road as I love all aspects of the game.",5,False,Rayyy671,Amazing Game,
2021-10-01 20:58:59,"The art work, the story, and the voice acting are all very engaging and well done. I’m so impressed with this game considering it’s free. Even if you catch up with the story you never run out of things to do, there are always extra events going on as well as daily commissions. Not to mention grinding for artifacts and ascension materials T.T You can certainly get great characters and weapons without spending money, the free 4-star weapons are really good especially if you remember to level them up! Great game, but be weary if the fandom. There’s a lot of children who through tantrums when they don’t get their way. I try not to engage too much and just enjoy the game for what it is.",5,False,Electric__Angel,"Engaging story, loads of extra content",
2021-09-30 01:06:10,"So I started playing Genshin like early Eula banner and now I’m all the way at AR52, this game is EXACTLY what I needed. Lemme just lift off some of the basics *co op (but like good co op) *grinding (like you can grind and it actually gets you somewhere) *character design (I wish I could dress like that) *story (like better than any book or movie I’ve seen) Anyways this game is just so amazing. I especially like the co op cuz first off you can fight a giant rock lizard with banging music and with friends. And I love healing and being support and this game fuels that need. Anyways I’m mostly putting this here to boost the rating cuz people are mad at the anniversary which I don’t agree with. And I like writing reviews so yeah",5,False,KitKatKatz07,The next game that can positively take up ur time,
2021-09-29 03:00:36,"The anniversary rewards only made the end game players quit. As an AR57 at the moment, I was actually looking forward for the rewards but the rewards ended up trash. Even the lantern rite event rewards are better than this whatever “anniversary” rewards you call it.

There’s also nothing to do as an end game player. Most people just log on, do resins, dailies, and log off. And this repeats everyday for most end game players. I’ve been repeating this cycle for more than 4 months now and I’m extremely burnt out. There’s barely any content and barely anything to do when you’re at the end game stage. Even the story quests seems extremely rushed on the 2.1 update. 

As a player that started playing two days after the release, this game is starting to go downhill. It’s not even that bad to just give us better rewards, especially when there are low spenders and f2p players struggling to keep saving.",1,False,Lina •~•,The anniversary rewards and end game,
2020-11-16 07:59:47,"Don’t get me wrong, I love this game and how’s it’s free to play! It’s just that the developers seem to be biased on the boys customers who played the game.. it’s almost like the girl twin options is just a physical looks. If you gonna make us have an options to flirt with the characters then make it both way, there’s literally a whole quest on pleasing Lisa. I’m a girl so it’s quiet uncomfortable having to complete quests where I have to please Lisa and clearly are flirting with her meanwhile both the twin look like a minor and Lisa look like she can be their mom.. I have tried out a lot of games and always experienced this, I thought Genshin Impact were different because of how well made it is. So pleaseeee, make it so that when we choose the girl twin, the story change a slight bit to fit the gender or something.",4,False,Lesley><,This game is amazing but...,
2020-12-01 22:15:30,"I love Genshin so much. I’m absolutely addicted, the open world is beautiful with so much to explore and plenty of secrets to find. The graphics are just gorgeous as well, but there is one problem that I have noticed a few others have had like me, crashing, I’ve tried to delete the game and then re-download, but that didn’t seem to fix the problem. I even restarted my phone for good measures, sadly that didn’t help either. The only thing I could think of that could be causing this is something within the game or my phone itself; though it should run well enough on a iPhone 7 Plus I would think, in any case if it is the game I hope it gets patched soon. ❤️",5,False,FallenAngel889,"Amazing Game but, crashing",
2020-09-29 04:43:09,"I started playing last night randomly around like 11:30, thought it wouldn’t be out until later in the day but it worked out. Played a little bit and had a good time. Seriously played this game all day after work, it does have like p2w mechanics I guess, however I haven’t even tried them and have just been playing with the stock characters and have been having a blast. The story is pretty decent for a mobile game, definitely can’t wait to have a little more free time to check this out on my pc. It seriously looks better on the iPad Pro than breath of the wild does in switch hand held mode, which is pretty impressive. Haven’t found any of the random glitchy things that people are talking about but I’m sure they probably are there as this game is pretty new.",4,False,BetterCallSalt,Pretty fun game,
2020-11-02 19:08:21,"Great game! You must try it out! But, the game is very laggy and buggy. Sometime it takes a minute after the chest has been opened for the items to drop out. Sometimes the mobs don’t spawn in. Sometimes the game crashes. Sometimes the items’ picture when you are collecting doesn’t match the actual item, most of the time(I don’t know why) its always the character experience book that replace the image of the item instead of the item itself. And, the CG is very laggy. I am on a quite new iPad, and I am lagging my brain out during the CG. Plz fix the above problem! Great game overall! “Edit: and plz plz plz fix the problem that takes 2 min to load the game! My iPad is brand new and I have no idea why it is causing that”",5,False,gtxkj,Problems,
2020-11-01 06:46:53,"I cannot play for more than 10 minutes at a time before my game crashes. I don’t even want to play now because it’s become so frequent. I love the game and it deserves 4-5 stars but it’s getting a 2 until my iPhone stops crashing in the middle of missions and quests. The only thing I see is that it recommends 8 plus and above but I see nowhere what’s exactly causing the issues when I have my graphics on lowest and brightness down, it still crashes on my 8. It’s just not good that these things are being addressed yet stuff like resin is being worked on(something that your money can go towards to help you take on bosses and stuff for loot that you have to wait hours to regain naturally). If you have anything under an 8, don’t play the game because you’ll have an awful experience and they won’t address anyone’s concerns or complaints as far as I’ve seen, at all or anywhere.",2,False,Stargazer°,Needs optimization! BADLY,
2023-01-04 16:09:54,"I love this game. The quality and all the little details and the details of the characters it’s beautiful! , the nations , everything! There’s only one thing I’d like to say. I’m currently in AR30 and it gets rough. Its very stressful and I try my best to defeat but it’s too hard to handle and this game has given me a lot of stress but also happiness , for example: the story quests, the hole entire map and defeating things that I thought I’d never complete. But if Genshin impact would make it a bit more easier for people that are starting Genshin impact , I’d really appreciate it because I don’t like having stress on me but I still try because it’s such a interesting and beautiful game . But this is all I have to say! I hope you guys read this!",4,False,guybbsnbs,Just one little problem !,
2024-02-09 01:36:10,"I got this game because it seemed really fun! It was fun at first until it told me to download the full package. I knew I had enough storage so I downloaded it and it doesn’t let me download the package so it DOENST let me play. It’s really irritating because I’ve downloaded and deleted this app multiple times trying to get it to work and it never does. I deleted many things to get storage and I have even extra after downloading it but it says “something storage code-9some other numbers” I would have loved this if it actually worked and if it didn’t take so much storage. I understand the graphics and everything are really detailed but I have enough storage it just doesn’t let me, the only time I play this is when I’m at my brothers house and I never get much time on it like I want because it won’t download on my phone.",2,False,ksndndjhsbsndnd,I hope it isn’t only me,
